our_model_selections,random_model,greedy_selection,min_overlaps,time_elapsed,nodes,number_of_filters,DIM,K
our_model_selections,random_model,greedy_selection,min_overlaps,time_elapsed,nodes,number_of_filters,DIM,K
"[2.9710381902056966, 2.893654539136712, 2.8854281245076754, 2.8747998406661597, 2.865863459416616, 2.8281294835803354, 2.8166888409593143, 2.814885318153211, 2.803607116513758, 2.7896545833280375, 2.774878310663285, 2.7620693009054986, 2.7620462843720452, 2.756745949094227, 2.7494441597831694, 2.748817507585219, 2.7466705403870293, 2.7435489350596582, 2.74133901771668, 2.739952402801003]","[2.2070760331163704, 2.229886600242726, 2.5798653504421565, 2.4061477854102953, 2.5712659790877965, 2.524371679366464, 2.419856292688675, 2.515778960641719, 2.4534339486307086, 2.5712659790877965, 2.426546253261486, 2.5248565259489557, 2.5791600462387927, 2.7620693009054986, 2.774878310663285, 2.623524525707053, 2.385760504554374, 2.756745949094227, 2.8854281245076754, 2.572804196258355]","[2.865863459416616, 2.5791600462387927, 2.8854281245076754, 2.623524525707053, 2.774878310663285, 2.5712659790877965, 2.8281294835803354, 2.7620693009054986, 2.756745949094227, 2.739952402801003, 2.5248565259489557, 2.893654539136712, 2.756745949094227, 2.419856292688675, 2.803607116513758, 2.5798653504421565, 2.5712659790877965, 2.7435489350596582, 2.748817507585219, 2.8747998406661597]",1.9254853897389212,13.287309885025024,200,10,10,20
"[3.04835382565324, 3.0109727689172012, 2.9587306700048708, 2.910665814223864, 2.9050080869138704, 2.8938641357245545, 2.8933351067534288, 2.8903026866361707, 2.8825202489287696, 2.8742937366132493, 2.873710465638237, 2.8656627601312272, 2.8584772195642505, 2.853781321584784, 2.842446880246319, 2.8398658358608158, 2.837326475259747, 2.830225241934225, 2.82678092617621, 2.8202676371879924]","[2.7453893136772733, 2.313756202361055, 2.54786630260935, 2.6539403291298767, 2.702951585378479, 2.5376571184114636, 2.7346691867999104, 2.3359543847460795, 2.6622269830412066, 2.497855997852764, 2.435073327832528, 2.7229177509730698, 2.5926040651162423, 2.667073899240135, 2.6349542689313314, 2.817991587124364, 2.494578240500355, 2.43938590913801, 2.784648597957249, 2.6365599583780277]","[2.7620693009054986, 2.5712659790877965, 2.8281294835803354, 2.572804196258355, 2.774878310663285, 2.8854281245076754, 2.385760504554374, 2.5791600462387927, 2.9710381902056966, 2.5248565259489557, 2.623524525707053, 2.893654539136712, 2.739952402801003, 2.5712659790877965, 2.8854281245076754, 2.524371679366464, 2.4534339486307086, 2.7620693009054986, 2.7896545833280375, 2.803607116513758]",2.17947017352127,13.269002437591553,200,10,10,20
"[3.1947248763839413, 3.1295446796195465, 3.1182988235720375, 3.1066727112034203, 3.097915228769933, 3.0761039266942585, 3.0681053094457087, 3.0680213315619835, 3.0655301633724847, 3.056437998675164, 3.050819325955218, 3.0412448651078248, 3.0398255709008035, 3.0321894891254395, 3.0301155318032365, 3.0249633415134847, 3.0201726644705977, 3.0161296669733018, 3.007210397610141, 3.003281303592216]","[2.7757012322507997, 2.8847149774350362, 2.96720667321347, 2.798622088884509, 3.0249633415134847, 2.941514611057102, 2.747157313687995, 2.902820571121075, 2.7288937487489324, 2.9443706401642076, 2.919783111174169, 2.856852543855975, 2.799805130630111, 3.1182988235720375, 2.82645153449495, 2.7365523156629608, 3.0398255709008035, 2.8745414435944956, 2.709206815357944, 2.9574541461668584]","[2.74133901771668, 2.4061477854102953, 2.5712659790877965, 2.7620462843720452, 2.756745949094227, 2.8166888409593143, 2.8281294835803354, 2.9710381902056966, 2.419856292688675, 2.515778960641719, 2.893654539136712, 2.8747998406661597, 2.572804196258355, 2.803607116513758, 2.524371679366464, 2.774878310663285, 2.5798653504421565, 2.8854281245076754, 2.4534339486307086, 2.623524525707053]",2.4930109241870104,13.302080631256104,200,10,10,20
"[2.9701195114519696, 2.9657585091637437, 2.964211034692781, 2.9492350227667132, 2.934532383712585, 2.922733900502555, 2.914973273514544, 2.908594900493736, 2.89900904365238, 2.896540995736743, 2.895087398841427, 2.890985174410352, 2.888046738893481, 2.883355679576869, 2.8777827080298257, 2.876568705889162, 2.871780774889072, 2.87102253412487, 2.8645171723331444, 2.84742243901166]","[2.736222942897469, 2.580755123623252, 2.5871949887465995, 2.6353078478664886, 2.7034068394555617, 2.806785414724146, 2.7324555886374764, 2.597884142910524, 2.65608981733998, 2.7890390746611007, 2.570013795697056, 2.760600650843244, 2.7578534917189415, 2.628042208970107, 2.806785414724146, 2.500320950169204, 2.5246378049319005, 2.685890764922191, 2.785345527241071, 2.7430508947164163]","[2.8281294835803354, 2.419856292688675, 2.74133901771668, 2.5798653504421565, 2.814885318153211, 2.7620693009054986, 2.774878310663285, 2.8166888409593143, 2.5712659790877965, 2.524371679366464, 2.426546253261486, 2.7494441597831694, 2.7620462843720452, 2.7466705403870293, 2.7896545833280375, 2.893654539136712, 2.229886600242726, 2.572804196258355, 2.5712659790877965, 2.2070760331163704]",2.281768580070176,13.209477663040161,200,10,10,20
"[2.5904715216504797, 2.5495125369750657, 2.5403914141534187, 2.535932953883326, 2.509176914398833, 2.498252100552135, 2.4929849252928697, 2.488465319694981, 2.467836188819116, 2.4654244071165032, 2.451971674457797, 2.450936451837548, 2.4469957886574045, 2.439763821119827, 2.436820820248708, 2.4353421503206727, 2.428381059639492, 2.4248291148552834, 2.4174093560841596, 2.414078273321433]","[2.1361388587979087, 2.509176914398833, 2.2609955224822995, 2.2193743675320623, 2.2817352239312934, 2.1808746686128764, 2.2625114522524883, 2.2283021302453014, 1.9773811309501585, 2.3566652953941407, 2.3566652953941407, 2.2089792122491745, 2.1420133675859283, 2.451971674457797, 2.3807069043956552, 2.1646196644964686, 2.2236008447352966, 2.2762839179915066, 2.1790000968424965, 2.2603149866334733]","[2.74133901771668, 2.774878310663285, 2.515778960641719, 2.572804196258355, 2.426546253261486, 2.7620693009054986, 2.8747998406661597, 2.814885318153211, 2.893654539136712, 2.7620693009054986, 2.8854281245076754, 2.7466705403870293, 2.774878310663285, 2.4061477854102953, 2.5248565259489557, 2.524371679366464, 2.4534339486307086, 2.8166888409593143, 2.5712659790877965, 2.9710381902056966]",1.4829214157700812,13.175960063934326,200,10,10,20
"[3.196108986964834, 3.086835055574638, 3.0821272747166537, 3.0770068266870263, 3.0218117354027467, 3.0025505913956776, 2.9842486476916044, 2.982311494229651, 2.9819686196540207, 2.978942622026367, 2.9772885519124164, 2.9739075321689437, 2.9675855935201323, 2.963756945450317, 2.955113915640893, 2.953450019210811, 2.9530409148226817, 2.9509896256703168, 2.9414145707225376, 2.934180546654296]","[2.7857734101762803, 2.6281566462805155, 2.8346029247921796, 2.5572979411200794, 2.564926828609374, 2.5614655159549296, 2.679896150260489, 2.526153564911864, 2.7880995711758656, 2.953450019210811, 2.808336081411433, 2.6998896743300422, 2.746103755716017, 2.8346029247921796, 2.6632707743955413, 2.8444552148423154, 2.7785196195812594, 2.617972550905956, 2.635520235386106, 2.7233786417207484]","[2.7494441597831694, 2.814885318153211, 2.5712659790877965, 2.774878310663285, 2.8854281245076754, 2.7466705403870293, 2.756745949094227, 2.515778960641719, 2.739952402801003, 2.865863459416616, 2.7435489350596582, 2.8854281245076754, 2.4061477854102953, 2.7896545833280375, 2.419856292688675, 2.893654539136712, 2.756745949094227, 2.5712659790877965, 2.572804196258355, 2.5798653504421565]",2.4604675764865527,13.58135175704956,200,10,10,20
"[2.880425884484332, 2.7717350725239687, 2.7476033684340098, 2.7191184136742512, 2.7025361365312515, 2.6944974261261296, 2.690733983984072, 2.680589858469734, 2.663892167959019, 2.6581509111336317, 2.6556509180308434, 2.651711070741557, 2.64554328331752, 2.62876768662912, 2.622762002585895, 2.621326933379496, 2.615636176330511, 2.6049177971974578, 2.603412618163791, 2.5948057443925614]","[2.3145662102338553, 2.62876768662912, 1.9904767357053508, 2.2523154321973005, 2.4612706737898615, 2.7717350725239687, 2.5734253703457, 2.3254393207466015, 2.310679690542426, 2.5740434404013803, 2.4378049160505895, 2.009436816646051, 2.4491559969657173, 2.395495351537843, 2.545049292821893, 2.4612706737898615, 2.1593066294430923, 2.396338388714553, 2.5740434404013803, 2.453427973561684]","[2.4534339486307086, 2.5791600462387927, 2.803607116513758, 2.5712659790877965, 2.8747998406661597, 2.572804196258355, 2.515778960641719, 2.8166888409593143, 2.814885318153211, 2.756745949094227, 2.419856292688675, 2.229886600242726, 2.774878310663285, 2.865863459416616, 2.774878310663285, 2.2070760331163704, 2.9710381902056966, 2.8281294835803354, 2.8854281245076754, 2.893654539136712]",1.7235365216674905,13.173264026641846,200,10,10,20
"[2.7368065869978526, 2.7362348033167425, 2.7359243036779857, 2.7160491438980277, 2.708362986171503, 2.688527255154996, 2.6881269296200094, 2.668918687009297, 2.651783097474586, 2.6332560413181323, 2.6309240034300525, 2.622473950689609, 2.6155037952847997, 2.610571275603053, 2.6105441798352325, 2.6082640657763965, 2.5961671071110057, 2.5826130331800696, 2.5815727624415516, 2.566660432279784]","[2.5099786391626626, 2.38394671015041, 2.1649833623368386, 2.3393909618553907, 2.5561774975551717, 2.5460842731754334, 2.42040264458441, 2.3566233483760053, 2.240542939004031, 2.49996833901565, 2.3503601143996438, 2.5523540978468575, 2.4606352972987406, 2.5826130331800696, 2.38394671015041, 2.1257136615697694, 2.240542939004031, 2.2472704605359173, 2.1412386568203425, 2.4646419220377327]","[2.5248565259489557, 2.515778960641719, 2.229886600242726, 2.9710381902056966, 2.5712659790877965, 2.803607116513758, 2.4534339486307086, 2.5798653504421565, 2.8854281245076754, 2.7494441597831694, 2.8854281245076754, 2.7620693009054986, 2.774878310663285, 2.8747998406661597, 2.5791600462387927, 2.4061477854102953, 2.419856292688675, 2.893654539136712, 2.572804196258355, 2.739952402801003]",1.6950879307463795,13.218940019607544,200,10,10,20
"[2.9544423428845845, 2.913773268216573, 2.810308306278407, 2.8021899304360227, 2.78516905407335, 2.7544872375775626, 2.7524524264147425, 2.7405893276581375, 2.7291512068800685, 2.7136431040993725, 2.7032582199067576, 2.690335205992981, 2.682989387491472, 2.6754044888727964, 2.674279014627516, 2.6738576170676005, 2.665323453976024, 2.657705385682914, 2.6545064974913806, 2.627889099274259]","[2.195112385972721, 2.3294885769356704, 2.426320204734986, 2.4549054899383522, 2.78516905407335, 2.1630929034266857, 2.400254885748279, 2.618191941123265, 1.995421734105631, 2.5960430304268374, 2.4886248369432855, 2.3869284490762155, 2.5960430304268374, 2.173445602961445, 2.353781989410236, 2.682989387491472, 2.41143209935932, 2.4381152367412486, 2.60807515012119, 2.055877689598788]","[2.814885318153211, 2.515778960641719, 2.5791600462387927, 2.7466705403870293, 2.426546253261486, 2.5712659790877965, 2.774878310663285, 2.5712659790877965, 2.419856292688675, 2.8854281245076754, 2.2070760331163704, 2.7435489350596582, 2.8854281245076754, 2.229886600242726, 2.5248565259489557, 2.8747998406661597, 2.5798653504421565, 2.739952402801003, 2.4061477854102953, 2.748817507585219]",1.7890789961116034,13.18960165977478,200,10,10,20
"[2.67569540951244, 2.619109132746045, 2.603533389609385, 2.5697149827211, 2.5685859216365694, 2.5393237992835087, 2.529356994749175, 2.5036771375266857, 2.5015308666529266, 2.4904554546637057, 2.488681300993378, 2.487336691752469, 2.481878128915452, 2.4806587252557706, 2.4795154234282877, 2.4729538579182737, 2.4639053548484786, 2.4589230763455086, 2.4537048158363435, 2.444911427559122]","[2.5393237992835087, 2.3878652654606016, 2.2393138795976903, 2.253023718093315, 2.371313391021287, 2.290872532097884, 2.3317732725254285, 2.228288017822798, 2.0957819703056377, 2.251586132660929, 2.1143281411418977, 2.17903988068244, 2.4239759567454806, 2.3950877764999468, 2.2659313730110107, 2.0729084329858907, 2.3578763193734082, 2.253023718093315, 2.5685859216365694, 1.8329139751614887]","[2.419856292688675, 2.7466705403870293, 2.748817507585219, 2.7435489350596582, 2.74133901771668, 2.524371679366464, 2.893654539136712, 2.5712659790877965, 2.4061477854102953, 2.515778960641719, 2.2070760331163704, 2.7620693009054986, 2.4534339486307086, 2.7494441597831694, 2.9710381902056966, 2.8747998406661597, 2.865863459416616, 2.7620462843720452, 2.7896545833280375, 2.8166888409593143]",1.6496451984911789,13.207455396652222,200,10,10,20
"[3.1248299417077834, 3.100057153640388, 3.0967775376752407, 3.0613148505296084, 3.0455164494177804, 3.0256312539605297, 3.025496175979578, 3.023226031925615, 3.0218789827097217, 3.002473788408002, 2.994000217154947, 2.990361330098127, 2.9900033045963283, 2.9647619241208365, 2.9615016940899044, 2.959343829696081, 2.952637402933493, 2.9511778711904206, 2.944183213650816, 2.9207536786606885]","[2.8320052183508144, 2.818543810855847, 2.8385005546877298, 3.0613148505296084, 2.781487068933149, 2.856532938204178, 2.7487561861532663, 2.848095833086655, 2.894756676033067, 2.8684313552535, 3.0256312539605297, 2.7811566969884147, 2.678542920534001, 2.675826381711219, 2.887275520365447, 2.672060914738094, 2.7760365427049742, 2.818543810855847, 2.8332583328457477, 2.7314390680530254]","[2.774878310663285, 2.893654539136712, 2.7466705403870293, 2.7494441597831694, 2.8281294835803354, 2.8854281245076754, 2.4061477854102953, 2.748817507585219, 2.5712659790877965, 2.774878310663285, 2.5791600462387927, 2.8854281245076754, 2.229886600242726, 2.7896545833280375, 2.2070760331163704, 2.4534339486307086, 2.7620693009054986, 2.7620693009054986, 2.385760504554374, 2.572804196258355]",2.355023047927282,13.176584482192993,200,10,10,20
"[3.137537820130377, 3.1290310457094783, 3.032957173235448, 3.0148223332261357, 3.00334135505297, 3.001567164904348, 2.9909811213857997, 2.9908864451470887, 2.9749492385935796, 2.965101168328322, 2.960080551842312, 2.9590286442668927, 2.95765431080852, 2.9528996225672466, 2.949830659002723, 2.9463437128575114, 2.94529845694142, 2.944885762626256, 2.930105458774912, 2.920714199065501]","[2.3401359122574106, 2.694901642452059, 2.960080551842312, 2.6851623965568265, 2.552024378100356, 2.69346016108341, 2.4909199188950226, 2.94529845694142, 2.7424113313763443, 2.7451884723292403, 2.638642623234072, 2.7763053059161162, 2.94529845694142, 2.7157004032628427, 2.8206528781524787, 2.6580664554360314, 3.1290310457094783, 2.7671770553377923, 2.638642623234072, 2.4479230783425394]","[2.4534339486307086, 2.623524525707053, 2.756745949094227, 2.748817507585219, 2.774878310663285, 2.7620462843720452, 2.524371679366464, 2.426546253261486, 2.515778960641719, 2.803607116513758, 2.739952402801003, 2.229886600242726, 2.5798653504421565, 2.74133901771668, 2.5712659790877965, 2.7494441597831694, 2.5712659790877965, 2.8281294835803354, 2.5248565259489557, 2.756745949094227]",2.2612092357931757,13.181388139724731,200,10,10,20
"[3.1491910499585143, 3.1264822264485654, 3.0900938964549236, 3.0698500112692177, 3.06129106820269, 3.049177918994177, 3.023345826372676, 3.022226108754399, 3.013169090697941, 3.0060851748156256, 3.0047504602388706, 3.004298824265361, 2.991956078684584, 2.985450186099402, 2.982114021166493, 2.980822293422688, 2.9772217698876005, 2.974612780650075, 2.959601749703405, 2.9514907263862926]","[2.522891419474834, 2.672775138804982, 2.818897871661127, 2.7464772821277297, 2.5140032012244724, 2.776721094802175, 2.1119479406595643, 2.553906854405393, 2.562450613720488, 2.9486043167672675, 2.658411168164239, 2.7571976239456792, 2.588370635933369, 2.7238114334877173, 3.0900938964549236, 2.8429744376331887, 2.6716559152921695, 2.6615696018654975, 2.7256038552427486, 2.8338819054740263]","[2.74133901771668, 2.756745949094227, 2.893654539136712, 2.739952402801003, 2.7620462843720452, 2.623524525707053, 2.7896545833280375, 2.4061477854102953, 2.8854281245076754, 2.572804196258355, 2.7494441597831694, 2.5248565259489557, 2.748817507585219, 2.7620693009054986, 2.5791600462387927, 2.419856292688675, 2.515778960641719, 2.9710381902056966, 2.5712659790877965, 2.7620693009054986]",2.1119479406595643,13.279634237289429,200,10,10,20
"[2.9172601825431896, 2.8889733381305773, 2.855637966030353, 2.8495342727456707, 2.8121754125194283, 2.8023982862983368, 2.7956796911693385, 2.790394315492146, 2.7868896323759755, 2.7833224559133014, 2.7811132599161335, 2.7681424476044474, 2.763268258942303, 2.762330645866293, 2.76217621504969, 2.754848776827426, 2.7491762497472165, 2.7480808755232884, 2.7409665976552335, 2.7357141528871374]","[2.66053927536038, 2.570171538009832, 2.315536695071871, 2.5811531831040946, 2.3218559667418623, 2.762330645866293, 2.7409665976552335, 2.6058691016355926, 2.4385147917841032, 2.3106274990429263, 2.371473973698352, 2.536787554811223, 2.257933074654023, 2.7811132599161335, 2.3380906158441945, 2.5217668844453884, 2.4745796235700674, 2.3106274990429263, 1.9763590972243426, 2.8889733381305773]","[2.524371679366464, 2.623524525707053, 2.7620693009054986, 2.8747998406661597, 2.814885318153211, 2.756745949094227, 2.748817507585219, 2.515778960641719, 2.803607116513758, 2.7620462843720452, 2.774878310663285, 2.7620693009054986, 2.9710381902056966, 2.7435489350596582, 2.5791600462387927, 2.739952402801003, 2.5248565259489557, 2.385760504554374, 2.426546253261486, 2.5712659790877965]",1.8701018117142951,13.17194128036499,200,10,10,20
"[3.0273047390817696, 2.896475128505078, 2.8924752232775535, 2.8868081891715067, 2.8704922807842546, 2.8579079370061375, 2.851889194932843, 2.8290010046235055, 2.8274981048754486, 2.8118695247804295, 2.810811657908643, 2.8096076276395436, 2.80142993877045, 2.7969125181833867, 2.786859631314968, 2.7656274657708724, 2.762994895689579, 2.761892158449518, 2.7386562327320854, 2.7360513633047434]","[2.37776861321275, 2.6024660369264225, 2.8924752232775535, 2.5431574604645086, 2.6607999616864406, 2.3249010240524552, 2.8290010046235055, 2.63960942578045, 2.591009447748395, 2.4878672163094726, 2.502945440379312, 2.5163450811918824, 2.8274981048754486, 2.3944125127577465, 2.586280609121109, 2.8290010046235055, 2.420437755192706, 2.5413296911474887, 2.586280609121109, 2.5313270849669207]","[2.5791600462387927, 2.756745949094227, 2.4061477854102953, 2.7494441597831694, 2.7896545833280375, 2.5248565259489557, 2.8854281245076754, 2.865863459416616, 2.623524525707053, 2.9710381902056966, 2.774878310663285, 2.2070760331163704, 2.774878310663285, 2.5798653504421565, 2.8281294835803354, 2.739952402801003, 2.7620693009054986, 2.419856292688675, 2.5712659790877965, 2.229886600242726]",2.0820428370495083,13.176687717437744,200,10,10,20
"[3.260072649559962, 3.2068767465062438, 3.184617396729457, 3.141267611666895, 3.1246359007014077, 3.112328682721073, 3.111425186448353, 3.105368511063189, 3.0995087651219104, 3.0974368371331327, 3.0960461001707316, 3.0951574390321257, 3.0863909992952436, 3.0769905431727493, 3.0757117689864177, 3.0676324798390375, 3.059555708268582, 3.0478864416461606, 3.042407222992305, 3.040578357254878]","[2.7346923419220937, 2.6757893868958282, 2.83919895770413, 3.0960461001707316, 2.796382579106294, 3.0053263994471053, 3.1246359007014077, 2.6563546054886373, 3.0379292992115463, 3.112328682721073, 2.7337724207363707, 2.7559562204571866, 3.0042332886345506, 3.012944774412632, 2.9365922169350465, 2.8662936529634915, 2.872495074194209, 3.0769905431727493, 2.796382579106294, 3.0186122962387123]","[2.8854281245076754, 2.803607116513758, 2.8854281245076754, 2.7620462843720452, 2.756745949094227, 2.2070760331163704, 2.814885318153211, 2.385760504554374, 2.426546253261486, 2.5248565259489557, 2.4061477854102953, 2.419856292688675, 2.7494441597831694, 2.5791600462387927, 2.524371679366464, 2.9710381902056966, 2.748817507585219, 2.774878310663285, 2.739952402801003, 2.8281294835803354]",2.50927971101525,13.176609516143799,200,10,10,20
"[3.099246069643178, 3.0461009907433976, 3.0330536847460534, 3.026889376608346, 3.0177432938772206, 3.0171636927866112, 3.000436469037114, 2.995915138871148, 2.986801009025906, 2.9805217826893493, 2.9794222235091827, 2.978879199140612, 2.9592373087798975, 2.9573542197856484, 2.949051908267285, 2.9321682714399224, 2.9305387974239236, 2.926124830021453, 2.9255696671925153, 2.924739904789176]","[2.551355450636936, 2.726463360333937, 2.7641823214208574, 2.8327802823699018, 2.5505880913157197, 2.765320088376155, 2.986801009025906, 2.481595301189746, 2.666587155538885, 2.7943728024113206, 3.000436469037114, 2.8376947446242853, 2.715850441595688, 2.986801009025906, 2.885557687818012, 2.4753839337713464, 2.8082310769472327, 2.67847612930865, 2.9006085199618514, 2.8327802823699018]","[2.814885318153211, 2.748817507585219, 2.4534339486307086, 2.7494441597831694, 2.9710381902056966, 2.893654539136712, 2.7435489350596582, 2.5791600462387927, 2.5248565259489557, 2.515778960641719, 2.426546253261486, 2.756745949094227, 2.2070760331163704, 2.774878310663285, 2.8747998406661597, 2.7620462843720452, 2.229886600242726, 2.865863459416616, 2.8854281245076754, 2.803607116513758]",2.351277478726311,13.195626258850098,200,10,10,20
